,project,algorithm,batch_size,total_duration,testall_duration,time_saved,builds_saved,total_builds,testall_size
162,samtools-htsjdk.csv,BATCHBISECT,8,603426.0,1704858.0,64.60549793589848,60.561732007021654,674,1709
163,samtools-htsjdk.csv,BATCHBISECT,16,575462.0,1704858.0,66.24575184560825,62.0245757753072,649,1709
164,samtools-htsjdk.csv,BATCHSTOP4,4,608638.0,1704858.0,64.29978332506285,58.57226448215331,708,1709
165,samtools-htsjdk.csv,BATCHSTOP4,8,546465.0,1704858.0,67.94659731191689,64.77472205968402,602,1709
166,samtools-htsjdk.csv,BATCHSTOP4,16,556044.0,1704858.0,67.38473233547896,66.296079578701,576,1709
167,samtools-htsjdk.csv,BATCHDIVIDE4,4,608638.0,1704858.0,64.29978332506285,58.57226448215331,708,1709
168,samtools-htsjdk.csv,BATCHDIVIDE4,8,546465.0,1704858.0,67.94659731191689,64.77472205968402,602,1709
169,samtools-htsjdk.csv,BATCHDIVIDE4,16,1036437.0,1704858.0,39.20684303326142,58.57226448215331,708,1709
170,deeplearning4j-deeplearning4j.csv,BATCHBISECT,2,,,,-41.19565217391303,2598,1840
171,deeplearning4j-deeplearning4j.csv,BATCHBISECT,4,,,,-63.260869565217405,3004,1840
172,deeplearning4j-deeplearning4j.csv,BATCHBISECT,8,,,,-74.8913043478261,3218,1840
173,deeplearning4j-deeplearning4j.csv,BATCHBISECT,16,,,,-80.92391304347825,3329,1840
174,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,4,,,,-19.130434782608702,2192,1840
175,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,8,,,,-30.760869565217405,2406,1840
176,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,16,,,,-36.79347826086956,2517,1840
177,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,4,,,,-19.130434782608702,2192,1840
178,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,8,,,,-30.760869565217405,2406,1840
179,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,16,,,,-19.130434782608702,2192,1840
180,open-keychain-open-keychain.csv,BATCHBISECT,2,557228.0,698932.0,20.27436145433319,21.03196859226024,1408,1783
181,open-keychain-open-keychain.csv,BATCHBISECT,4,521217.0,698932.0,25.426650947445538,26.416152551878852,1312,1783
182,open-keychain-open-keychain.csv,BATCHBISECT,8,531469.0,698932.0,23.95984158687827,25.014021312394846,1337,1783
183,open-keychain-open-keychain.csv,BATCHBISECT,16,553383.0,698932.0,20.824486502263454,21.929332585530005,1392,1783
184,open-keychain-open-keychain.csv,BATCHSTOP4,4,385396.0,698932.0,44.859299617130134,35.558048233314636,1149,1783
