,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size
242,apache-nifi.csv,BATCHDIVIDE4,-1,linear,1,840,33.91030684500393,1271
243,apache-nifi.csv,BATCHDIVIDE4,-1,linear,2,879,30.841856805664833,1271
244,apache-nifi.csv,BATCHDIVIDE4,-1,linear,3,885,30.369787568843435,1271
245,apache-nifi.csv,BATCHDIVIDE4,-1,linear,4,895,29.583005507474425,1271
246,apache-nifi.csv,BATCHBISECT,-1,exponential,2,1008,20.692368214004716,1271
247,apache-nifi.csv,BATCHBISECT,-1,exponential,3,1004,21.007081038552315,1271
248,apache-nifi.csv,BATCHBISECT,-1,exponential,4,1010,20.535011801730917,1271
249,apache-nifi.csv,BATCHSTOP4,-1,exponential,2,912,28.245476003147132,1271
250,apache-nifi.csv,BATCHSTOP4,-1,exponential,3,846,33.43823760818253,1271
251,apache-nifi.csv,BATCHSTOP4,-1,exponential,4,918,27.77340676632572,1271
252,apache-nifi.csv,BATCHDIVIDE4,-1,exponential,2,956,24.783634933123523,1271
253,apache-nifi.csv,BATCHDIVIDE4,-1,exponential,3,847,33.35955940204563,1271
254,apache-nifi.csv,BATCHDIVIDE4,-1,exponential,4,977,23.131392604248617,1271
255,apache-nifi.csv,BATCHBISECT,-1,stagger,2,982,22.73800157356412,1271
256,apache-nifi.csv,BATCHBISECT,-1,stagger,3,1012,20.377655389457118,1271
257,apache-nifi.csv,BATCHBISECT,-1,stagger,4,992,21.951219512195124,1271
258,apache-nifi.csv,BATCHSTOP4,-1,stagger,2,876,31.07789142407553,1271
259,apache-nifi.csv,BATCHSTOP4,-1,stagger,3,884,30.448465774980335,1271
260,apache-nifi.csv,BATCHSTOP4,-1,stagger,4,894,29.661683713611325,1271
261,apache-nifi.csv,BATCHDIVIDE4,-1,stagger,2,923,27.380015735641223,1271
262,apache-nifi.csv,BATCHDIVIDE4,-1,stagger,3,917,27.852084972462634,1271
263,apache-nifi.csv,BATCHDIVIDE4,-1,stagger,4,958,24.626278520849723,1271
264,apache-nifi.csv,BATCHBISECT,-1,random_linear,-1,1085,14.63414634146342,1271
265,apache-nifi.csv,BATCHSTOP4,-1,random_linear,-1,900,29.189614476789927,1271
266,apache-nifi.csv,BATCHDIVIDE4,-1,random_linear,-1,910,28.40283241542093,1271
267,apache-nifi.csv,BATCHBISECT,-1,random_exponential,-1,1042,18.017309205350116,1271
268,apache-nifi.csv,BATCHSTOP4,-1,random_exponential,-1,879,30.841856805664833,1271
269,apache-nifi.csv,BATCHDIVIDE4,-1,random_exponential,-1,924,27.301337529504323,1271
270,apache-nifi.csv,BATCHBISECT,-1,random_random,-1,1063,16.36506687647521,1271
271,apache-nifi.csv,BATCHSTOP4,-1,random_random,-1,891,29.897718332022023,1271
272,apache-nifi.csv,BATCHDIVIDE4,-1,random_random,-1,956,24.783634933123523,1271
273,caelum-vraptor4.csv,BATCHBISECT,-1,linear,1,805,43.627450980392155,1428
274,caelum-vraptor4.csv,BATCHBISECT,-1,linear,2,804,43.69747899159664,1428
275,caelum-vraptor4.csv,BATCHBISECT,-1,linear,3,809,43.34733893557423,1428
276,caelum-vraptor4.csv,BATCHBISECT,-1,linear,4,803,43.76750700280112,1428
277,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,1,741,48.109243697478995,1428
278,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,2,732,48.739495798319325,1428
279,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,3,761,46.70868347338936,1428
280,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,4,727,49.089635854341736,1428
281,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,1,824,42.296918767507,1428
282,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,2,826,42.15686274509804,1428
283,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,3,847,40.68627450980392,1428
284,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,4,827,42.08683473389356,1428
285,caelum-vraptor4.csv,BATCHBISECT,-1,exponential,2,791,44.6078431372549,1428
286,caelum-vraptor4.csv,BATCHBISECT,-1,exponential,3,812,43.13725490196079,1428
287,caelum-vraptor4.csv,BATCHBISECT,-1,exponential,4,799,44.04761904761905,1428
288,caelum-vraptor4.csv,BATCHSTOP4,-1,exponential,2,755,47.128851540616246,1428
289,caelum-vraptor4.csv,BATCHSTOP4,-1,exponential,3,711,50.21008403361345,1428
290,caelum-vraptor4.csv,BATCHSTOP4,-1,exponential,4,767,46.28851540616247,1428
291,caelum-vraptor4.csv,BATCHDIVIDE4,-1,exponential,2,833,41.666666666666664,1428
