,Unnamed: 0,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size,fr_bracket,size_bracket
753,753,yegor256-takes.csv,BATCHBISECT,-1,exponential,2,1524,42.55559743686393,2653,low,lt 5k
754,754,yegor256-takes.csv,BATCHBISECT,-1,exponential,3,1524,42.55559743686393,2653,low,lt 5k
755,755,yegor256-takes.csv,BATCHBISECT,-1,exponential,4,1487,43.950245005653976,2653,low,lt 5k
756,756,yegor256-takes.csv,BATCHSTOP4,-1,exponential,2,1449,45.382585751978894,2653,low,lt 5k
757,757,yegor256-takes.csv,BATCHSTOP4,-1,exponential,3,1381,47.9457218243498,2653,low,lt 5k
758,758,yegor256-takes.csv,BATCHSTOP4,-1,exponential,4,1417,46.58876743309461,2653,low,lt 5k
759,759,yegor256-takes.csv,BATCHDIVIDE4,-1,exponential,2,1606,39.4647568790049,2653,low,lt 5k
760,760,yegor256-takes.csv,BATCHDIVIDE4,-1,exponential,3,1409,46.89031285337354,2653,low,lt 5k
761,761,yegor256-takes.csv,BATCHDIVIDE4,-1,exponential,4,1600,39.6909159442141,2653,low,lt 5k
762,762,yegor256-takes.csv,BATCHBISECT,-1,stagger,2,1519,42.74406332453826,2653,low,lt 5k
763,763,yegor256-takes.csv,BATCHBISECT,-1,stagger,3,1526,42.4802110817942,2653,low,lt 5k
764,764,yegor256-takes.csv,BATCHBISECT,-1,stagger,4,1574,40.67093856012062,2653,low,lt 5k
765,765,yegor256-takes.csv,BATCHSTOP4,-1,stagger,2,1417,46.58876743309461,2653,low,lt 5k
766,766,yegor256-takes.csv,BATCHSTOP4,-1,stagger,3,1400,47.22955145118733,2653,low,lt 5k
767,767,yegor256-takes.csv,BATCHSTOP4,-1,stagger,4,1440,45.72182434979269,2653,low,lt 5k
768,768,yegor256-takes.csv,BATCHDIVIDE4,-1,stagger,2,1589,40.105540897097626,2653,low,lt 5k
769,769,yegor256-takes.csv,BATCHDIVIDE4,-1,stagger,3,1563,41.08556351300415,2653,low,lt 5k
770,770,yegor256-takes.csv,BATCHDIVIDE4,-1,stagger,4,1637,38.29626837542405,2653,low,lt 5k
771,771,yegor256-takes.csv,BATCHBISECT,-1,random_linear,-1,1585,40.25631360723709,2653,low,lt 5k
772,772,yegor256-takes.csv,BATCHSTOP4,-1,random_linear,-1,1412,46.77723332076894,2653,low,lt 5k
773,773,yegor256-takes.csv,BATCHDIVIDE4,-1,random_linear,-1,1560,41.19864304560875,2653,low,lt 5k
774,774,yegor256-takes.csv,BATCHBISECT,-1,random_exponential,-1,1620,38.93705239351677,2653,low,lt 5k
775,775,yegor256-takes.csv,BATCHSTOP4,-1,random_exponential,-1,1400,47.22955145118733,2653,low,lt 5k
776,776,yegor256-takes.csv,BATCHDIVIDE4,-1,random_exponential,-1,1459,45.00565397663023,2653,low,lt 5k
777,777,yegor256-takes.csv,BATCHBISECT,-1,random_random,-1,1531,42.29174519411986,2653,low,lt 5k
778,778,yegor256-takes.csv,BATCHSTOP4,-1,random_random,-1,1449,45.382585751978894,2653,low,lt 5k
779,779,yegor256-takes.csv,BATCHDIVIDE4,-1,random_random,-1,1630,38.56012061816811,2653,low,lt 5k
780,780,keycloak-keycloak.csv,BATCHBISECT,-1,linear,1,1177,49.376344086021504,2325,low,lt 5k
781,781,keycloak-keycloak.csv,BATCHBISECT,-1,linear,2,1185,49.03225806451613,2325,low,lt 5k
782,782,keycloak-keycloak.csv,BATCHBISECT,-1,linear,3,1172,49.59139784946237,2325,low,lt 5k
783,783,keycloak-keycloak.csv,BATCHBISECT,-1,linear,4,1184,49.075268817204304,2325,low,lt 5k
784,784,keycloak-keycloak.csv,BATCHSTOP4,-1,linear,1,1065,54.193548387096776,2325,low,lt 5k
785,785,keycloak-keycloak.csv,BATCHSTOP4,-1,linear,2,1040,55.26881720430107,2325,low,lt 5k
786,786,keycloak-keycloak.csv,BATCHSTOP4,-1,linear,3,1091,53.075268817204304,2325,low,lt 5k
787,787,keycloak-keycloak.csv,BATCHSTOP4,-1,linear,4,1037,55.39784946236559,2325,low,lt 5k
788,788,keycloak-keycloak.csv,BATCHDIVIDE4,-1,linear,1,1226,47.26881720430107,2325,low,lt 5k
789,789,keycloak-keycloak.csv,BATCHDIVIDE4,-1,linear,2,1218,47.61290322580645,2325,low,lt 5k
790,790,keycloak-keycloak.csv,BATCHDIVIDE4,-1,linear,3,1264,45.634408602150536,2325,low,lt 5k
791,791,keycloak-keycloak.csv,BATCHDIVIDE4,-1,linear,4,1219,47.56989247311828,2325,low,lt 5k
792,792,keycloak-keycloak.csv,BATCHBISECT,-1,exponential,2,1172,49.59139784946237,2325,low,lt 5k
793,793,keycloak-keycloak.csv,BATCHBISECT,-1,exponential,3,1208,48.043010752688176,2325,low,lt 5k
794,794,keycloak-keycloak.csv,BATCHBISECT,-1,exponential,4,1186,48.98924731182796,2325,low,lt 5k
795,795,keycloak-keycloak.csv,BATCHSTOP4,-1,exponential,2,1122,51.74193548387097,2325,low,lt 5k
796,796,keycloak-keycloak.csv,BATCHSTOP4,-1,exponential,3,1060,54.40860215053763,2325,low,lt 5k
797,797,keycloak-keycloak.csv,BATCHSTOP4,-1,exponential,4,1130,51.39784946236559,2325,low,lt 5k
798,798,keycloak-keycloak.csv,BATCHDIVIDE4,-1,exponential,2,1284,44.774193548387096,2325,low,lt 5k
799,799,keycloak-keycloak.csv,BATCHDIVIDE4,-1,exponential,3,1082,53.46236559139785,2325,low,lt 5k
800,800,keycloak-keycloak.csv,BATCHDIVIDE4,-1,exponential,4,1302,44.0,2325,low,lt 5k
801,801,keycloak-keycloak.csv,BATCHBISECT,-1,stagger,2,1163,49.97849462365591,2325,low,lt 5k
802,802,keycloak-keycloak.csv,BATCHBISECT,-1,stagger,3,1175,49.46236559139785,2325,low,lt 5k
803,803,keycloak-keycloak.csv,BATCHBISECT,-1,stagger,4,1190,48.81720430107527,2325,low,lt 5k
804,804,keycloak-keycloak.csv,BATCHSTOP4,-1,stagger,2,1068,54.064516129032256,2325,low,lt 5k
805,805,keycloak-keycloak.csv,BATCHSTOP4,-1,stagger,3,1067,54.10752688172043,2325,low,lt 5k
806,806,keycloak-keycloak.csv,BATCHSTOP4,-1,stagger,4,1120,51.82795698924731,2325,low,lt 5k
807,807,keycloak-keycloak.csv,BATCHDIVIDE4,-1,stagger,2,1248,46.32258064516129,2325,low,lt 5k
808,808,keycloak-keycloak.csv,BATCHDIVIDE4,-1,stagger,3,1233,46.96774193548387,2325,low,lt 5k
809,809,keycloak-keycloak.csv,BATCHDIVIDE4,-1,stagger,4,1296,44.25806451612903,2325,low,lt 5k
810,810,keycloak-keycloak.csv,BATCHBISECT,-1,random_linear,-1,1232,47.01075268817204,2325,low,lt 5k
811,811,keycloak-keycloak.csv,BATCHSTOP4,-1,random_linear,-1,1112,52.17204301075269,2325,low,lt 5k
812,812,keycloak-keycloak.csv,BATCHDIVIDE4,-1,random_linear,-1,1191,48.774193548387096,2325,low,lt 5k
813,813,keycloak-keycloak.csv,BATCHBISECT,-1,random_exponential,-1,1203,48.25806451612903,2325,low,lt 5k
814,814,keycloak-keycloak.csv,BATCHSTOP4,-1,random_exponential,-1,1078,53.634408602150536,2325,low,lt 5k
815,815,keycloak-keycloak.csv,BATCHDIVIDE4,-1,random_exponential,-1,1170,49.67741935483871,2325,low,lt 5k
816,816,keycloak-keycloak.csv,BATCHBISECT,-1,random_random,-1,1219,47.56989247311828,2325,low,lt 5k
817,817,keycloak-keycloak.csv,BATCHSTOP4,-1,random_random,-1,1111,52.215053763440864,2325,low,lt 5k
818,818,keycloak-keycloak.csv,BATCHDIVIDE4,-1,random_random,-1,1280,44.94623655913978,2325,low,lt 5k
819,819,rackerlabs-blueflood.csv,BATCHBISECT,-1,linear,1,1370,37.95289855072464,2208,low,lt 5k
820,820,rackerlabs-blueflood.csv,BATCHBISECT,-1,linear,2,1370,37.95289855072464,2208,low,lt 5k
821,821,rackerlabs-blueflood.csv,BATCHBISECT,-1,linear,3,1355,38.6322463768116,2208,low,lt 5k
822,822,rackerlabs-blueflood.csv,BATCHBISECT,-1,linear,4,1306,40.85144927536232,2208,low,lt 5k
823,823,rackerlabs-blueflood.csv,BATCHSTOP4,-1,linear,1,1181,46.51268115942029,2208,low,lt 5k
824,824,rackerlabs-blueflood.csv,BATCHSTOP4,-1,linear,2,1155,47.69021739130435,2208,low,lt 5k
825,825,rackerlabs-blueflood.csv,BATCHSTOP4,-1,linear,3,1164,47.28260869565217,2208,low,lt 5k
826,826,rackerlabs-blueflood.csv,BATCHSTOP4,-1,linear,4,1086,50.81521739130435,2208,low,lt 5k
827,827,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,linear,1,1243,43.70471014492754,2208,low,lt 5k
828,828,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,linear,2,1262,42.844202898550726,2208,low,lt 5k
829,829,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,linear,3,1269,42.52717391304348,2208,low,lt 5k
830,830,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,linear,4,1218,44.83695652173913,2208,low,lt 5k
831,831,rackerlabs-blueflood.csv,BATCHBISECT,-1,exponential,2,1369,37.9981884057971,2208,low,lt 5k
832,832,rackerlabs-blueflood.csv,BATCHBISECT,-1,exponential,3,1313,40.53442028985507,2208,low,lt 5k
833,833,rackerlabs-blueflood.csv,BATCHBISECT,-1,exponential,4,1369,37.9981884057971,2208,low,lt 5k
834,834,rackerlabs-blueflood.csv,BATCHSTOP4,-1,exponential,2,1234,44.11231884057971,2208,low,lt 5k
835,835,rackerlabs-blueflood.csv,BATCHSTOP4,-1,exponential,3,1112,49.63768115942029,2208,low,lt 5k
836,836,rackerlabs-blueflood.csv,BATCHSTOP4,-1,exponential,4,1223,44.61050724637681,2208,low,lt 5k
837,837,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,exponential,2,1335,39.53804347826087,2208,low,lt 5k
838,838,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,exponential,3,1116,49.45652173913044,2208,low,lt 5k
839,839,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,exponential,4,1360,38.40579710144928,2208,low,lt 5k
840,840,rackerlabs-blueflood.csv,BATCHBISECT,-1,stagger,2,1356,38.58695652173913,2208,low,lt 5k
841,841,rackerlabs-blueflood.csv,BATCHBISECT,-1,stagger,3,1318,40.30797101449275,2208,low,lt 5k
842,842,rackerlabs-blueflood.csv,BATCHBISECT,-1,stagger,4,1343,39.17572463768116,2208,low,lt 5k
843,843,rackerlabs-blueflood.csv,BATCHSTOP4,-1,stagger,2,1222,44.65579710144928,2208,low,lt 5k
844,844,rackerlabs-blueflood.csv,BATCHSTOP4,-1,stagger,3,1145,48.14311594202898,2208,low,lt 5k
845,845,rackerlabs-blueflood.csv,BATCHSTOP4,-1,stagger,4,1182,46.46739130434783,2208,low,lt 5k
846,846,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,stagger,2,1326,39.94565217391305,2208,low,lt 5k
847,847,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,stagger,3,1280,42.028985507246375,2208,low,lt 5k
848,848,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,stagger,4,1343,39.17572463768116,2208,low,lt 5k
849,849,rackerlabs-blueflood.csv,BATCHBISECT,-1,random_linear,-1,1417,35.82427536231884,2208,low,lt 5k
850,850,rackerlabs-blueflood.csv,BATCHSTOP4,-1,random_linear,-1,1146,48.09782608695652,2208,low,lt 5k
851,851,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,random_linear,-1,1273,42.346014492753625,2208,low,lt 5k
852,852,rackerlabs-blueflood.csv,BATCHBISECT,-1,random_exponential,-1,1429,35.28079710144928,2208,low,lt 5k
853,853,rackerlabs-blueflood.csv,BATCHSTOP4,-1,random_exponential,-1,1155,47.69021739130435,2208,low,lt 5k
854,854,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,random_exponential,-1,1264,42.7536231884058,2208,low,lt 5k
855,855,rackerlabs-blueflood.csv,BATCHBISECT,-1,random_random,-1,1361,38.36050724637681,2208,low,lt 5k
856,856,rackerlabs-blueflood.csv,BATCHSTOP4,-1,random_random,-1,1164,47.28260869565217,2208,low,lt 5k
857,857,rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,random_random,-1,1308,40.76086956521739,2208,low,lt 5k
858,858,xetorthio-jedis.csv,BATCHBISECT,-1,linear,1,773,51.44472361809045,1592,low,lt 5k
859,859,xetorthio-jedis.csv,BATCHBISECT,-1,linear,2,795,50.06281407035176,1592,low,lt 5k
860,860,xetorthio-jedis.csv,BATCHBISECT,-1,linear,3,775,51.31909547738694,1592,low,lt 5k
861,861,xetorthio-jedis.csv,BATCHBISECT,-1,linear,4,769,51.69597989949749,1592,low,lt 5k
862,862,xetorthio-jedis.csv,BATCHSTOP4,-1,linear,1,662,58.41708542713568,1592,low,lt 5k
863,863,xetorthio-jedis.csv,BATCHSTOP4,-1,linear,2,668,58.040201005025125,1592,low,lt 5k
864,864,xetorthio-jedis.csv,BATCHSTOP4,-1,linear,3,652,59.04522613065327,1592,low,lt 5k
865,865,xetorthio-jedis.csv,BATCHSTOP4,-1,linear,4,642,59.67336683417086,1592,low,lt 5k
866,866,xetorthio-jedis.csv,BATCHDIVIDE4,-1,linear,1,756,52.51256281407035,1592,low,lt 5k
867,867,xetorthio-jedis.csv,BATCHDIVIDE4,-1,linear,2,796,50.0,1592,low,lt 5k
868,868,xetorthio-jedis.csv,BATCHDIVIDE4,-1,linear,3,769,51.69597989949749,1592,low,lt 5k
869,869,xetorthio-jedis.csv,BATCHDIVIDE4,-1,linear,4,764,52.01005025125628,1592,low,lt 5k
870,870,xetorthio-jedis.csv,BATCHBISECT,-1,exponential,2,767,51.821608040201006,1592,low,lt 5k
871,871,xetorthio-jedis.csv,BATCHBISECT,-1,exponential,3,783,50.81658291457286,1592,low,lt 5k
872,872,xetorthio-jedis.csv,BATCHBISECT,-1,exponential,4,781,50.94221105527638,1592,low,lt 5k
873,873,xetorthio-jedis.csv,BATCHSTOP4,-1,exponential,2,679,57.34924623115578,1592,low,lt 5k
874,874,xetorthio-jedis.csv,BATCHSTOP4,-1,exponential,3,660,58.54271356783919,1592,low,lt 5k
875,875,xetorthio-jedis.csv,BATCHSTOP4,-1,exponential,4,707,55.59045226130653,1592,low,lt 5k
876,876,xetorthio-jedis.csv,BATCHDIVIDE4,-1,exponential,2,813,48.9321608040201,1592,low,lt 5k
877,877,xetorthio-jedis.csv,BATCHDIVIDE4,-1,exponential,3,661,58.47989949748744,1592,low,lt 5k
878,878,xetorthio-jedis.csv,BATCHDIVIDE4,-1,exponential,4,860,45.97989949748744,1592,low,lt 5k
879,879,xetorthio-jedis.csv,BATCHBISECT,-1,stagger,2,770,51.63316582914573,1592,low,lt 5k
880,880,xetorthio-jedis.csv,BATCHBISECT,-1,stagger,3,765,51.947236180904525,1592,low,lt 5k
881,881,xetorthio-jedis.csv,BATCHBISECT,-1,stagger,4,761,52.19849246231156,1592,low,lt 5k
882,882,xetorthio-jedis.csv,BATCHSTOP4,-1,stagger,2,683,57.09798994974874,1592,low,lt 5k
883,883,xetorthio-jedis.csv,BATCHSTOP4,-1,stagger,3,674,57.663316582914575,1592,low,lt 5k
884,884,xetorthio-jedis.csv,BATCHSTOP4,-1,stagger,4,685,56.972361809045225,1592,low,lt 5k
885,885,xetorthio-jedis.csv,BATCHDIVIDE4,-1,stagger,2,804,49.49748743718593,1592,low,lt 5k
886,886,xetorthio-jedis.csv,BATCHDIVIDE4,-1,stagger,3,794,50.12562814070352,1592,low,lt 5k
887,887,xetorthio-jedis.csv,BATCHDIVIDE4,-1,stagger,4,837,47.42462311557789,1592,low,lt 5k
888,888,xetorthio-jedis.csv,BATCHBISECT,-1,random_linear,-1,810,49.120603015075375,1592,low,lt 5k
889,889,xetorthio-jedis.csv,BATCHSTOP4,-1,random_linear,-1,662,58.41708542713568,1592,low,lt 5k
890,890,xetorthio-jedis.csv,BATCHDIVIDE4,-1,random_linear,-1,764,52.01005025125628,1592,low,lt 5k
891,891,xetorthio-jedis.csv,BATCHBISECT,-1,random_exponential,-1,858,46.10552763819096,1592,low,lt 5k
892,892,xetorthio-jedis.csv,BATCHSTOP4,-1,random_exponential,-1,681,57.22361809045226,1592,low,lt 5k
893,893,xetorthio-jedis.csv,BATCHDIVIDE4,-1,random_exponential,-1,740,53.517587939698494,1592,low,lt 5k
894,894,xetorthio-jedis.csv,BATCHBISECT,-1,random_random,-1,785,50.69095477386934,1592,low,lt 5k
895,895,xetorthio-jedis.csv,BATCHSTOP4,-1,random_random,-1,680,57.28643216080402,1592,low,lt 5k
896,896,xetorthio-jedis.csv,BATCHDIVIDE4,-1,random_random,-1,843,47.04773869346734,1592,low,lt 5k
897,897,orbeon-orbeon-forms.csv,BATCHBISECT,-1,linear,1,2269,14.506405425772414,2654,med,lt 5k
898,898,orbeon-orbeon-forms.csv,BATCHBISECT,-1,linear,2,2319,12.622456669178604,2654,med,lt 5k
899,899,orbeon-orbeon-forms.csv,BATCHBISECT,-1,linear,3,2335,12.01959306706857,2654,med,lt 5k
900,900,orbeon-orbeon-forms.csv,BATCHBISECT,-1,linear,4,2338,11.90655614167295,2654,med,lt 5k
901,901,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,linear,1,2059,22.418990203466464,2654,med,lt 5k
902,902,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,linear,2,2046,22.908816880180865,2654,med,lt 5k
903,903,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,linear,3,2123,20.00753579502637,2654,med,lt 5k
904,904,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,linear,4,2059,22.418990203466464,2654,med,lt 5k
905,905,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,linear,1,2076,21.77844762622456,2654,med,lt 5k
906,906,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,linear,2,2103,20.761115297663903,2654,med,lt 5k
907,907,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,linear,3,2166,18.387339864355692,2654,med,lt 5k
908,908,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,linear,4,2133,19.630746043707617,2654,med,lt 5k
909,909,orbeon-orbeon-forms.csv,BATCHBISECT,-1,exponential,2,2297,13.451394122079876,2654,med,lt 5k
910,910,orbeon-orbeon-forms.csv,BATCHBISECT,-1,exponential,3,2274,14.31801055011303,2654,med,lt 5k
911,911,orbeon-orbeon-forms.csv,BATCHBISECT,-1,exponential,4,2389,9.984928409947244,2654,med,lt 5k
912,912,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,exponential,2,2131,19.706103993971368,2654,med,lt 5k
913,913,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,exponential,3,2041,23.097211755840235,2654,med,lt 5k
914,914,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,exponential,4,2218,16.42803315749812,2654,med,lt 5k
915,915,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,exponential,2,2177,17.972871137905045,2654,med,lt 5k
916,916,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,exponential,3,2042,23.059532780708366,2654,med,lt 5k
917,917,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,exponential,4,2283,13.978899773926145,2654,med,lt 5k
918,918,orbeon-orbeon-forms.csv,BATCHBISECT,-1,stagger,2,2296,13.489073097211758,2654,med,lt 5k
919,919,orbeon-orbeon-forms.csv,BATCHBISECT,-1,stagger,3,2301,13.300678221552374,2654,med,lt 5k
920,920,orbeon-orbeon-forms.csv,BATCHBISECT,-1,stagger,4,2336,11.981914091936702,2654,med,lt 5k
921,921,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,stagger,2,2120,20.120572720422004,2654,med,lt 5k
922,922,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,stagger,3,2075,21.816126601356444,2654,med,lt 5k
923,923,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,stagger,4,2148,19.065561416729462,2654,med,lt 5k
924,924,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,stagger,2,2172,18.16126601356443,2654,med,lt 5k
925,925,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,stagger,3,2132,19.66842501883949,2654,med,lt 5k
926,926,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,stagger,4,2218,16.42803315749812,2654,med,lt 5k
927,927,orbeon-orbeon-forms.csv,BATCHBISECT,-1,random_linear,-1,2457,7.4227581009796495,2654,med,lt 5k
928,928,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,random_linear,-1,2193,17.370007535795025,2654,med,lt 5k
929,929,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,random_linear,-1,2235,15.787490580256218,2654,med,lt 5k
930,930,orbeon-orbeon-forms.csv,BATCHBISECT,-1,random_exponential,-1,2366,10.851544837980413,2654,med,lt 5k
931,931,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,random_exponential,-1,2096,21.02486812358704,2654,med,lt 5k
932,932,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,random_exponential,-1,2154,18.8394875659382,2654,med,lt 5k
933,933,orbeon-orbeon-forms.csv,BATCHBISECT,-1,random_random,-1,2461,7.272042200452148,2654,med,lt 5k
934,934,orbeon-orbeon-forms.csv,BATCHSTOP4,-1,random_random,-1,2164,18.46269781461945,2654,med,lt 5k
935,935,orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,random_random,-1,2237,15.712132629992468,2654,med,lt 5k
936,936,linkedin-gobblin.csv,BATCHBISECT,-1,linear,1,2892,16.800920598388956,3476,med,lt 5k
937,937,linkedin-gobblin.csv,BATCHBISECT,-1,linear,2,3009,13.434982738780208,3476,med,lt 5k
938,938,linkedin-gobblin.csv,BATCHBISECT,-1,linear,3,3032,12.773302646720367,3476,med,lt 5k
939,939,linkedin-gobblin.csv,BATCHBISECT,-1,linear,4,3082,11.334867663981584,3476,med,lt 5k
940,940,linkedin-gobblin.csv,BATCHSTOP4,-1,linear,1,2564,26.23705408515535,3476,med,lt 5k
941,941,linkedin-gobblin.csv,BATCHSTOP4,-1,linear,2,2562,26.294591484464902,3476,med,lt 5k
942,942,linkedin-gobblin.csv,BATCHSTOP4,-1,linear,3,2649,23.791714614499423,3476,med,lt 5k
943,943,linkedin-gobblin.csv,BATCHSTOP4,-1,linear,4,2632,24.280782508630608,3476,med,lt 5k
944,944,linkedin-gobblin.csv,BATCHDIVIDE4,-1,linear,1,2590,25.489067894131185,3476,med,lt 5k
945,945,linkedin-gobblin.csv,BATCHDIVIDE4,-1,linear,2,2630,24.33831990794016,3476,med,lt 5k
946,946,linkedin-gobblin.csv,BATCHDIVIDE4,-1,linear,3,2711,22.008055235903345,3476,med,lt 5k
947,947,linkedin-gobblin.csv,BATCHDIVIDE4,-1,linear,4,2722,21.691599539700803,3476,med,lt 5k
948,948,linkedin-gobblin.csv,BATCHBISECT,-1,exponential,2,3119,10.270425776754893,3476,med,lt 5k
949,949,linkedin-gobblin.csv,BATCHBISECT,-1,exponential,3,3052,12.197928653624857,3476,med,lt 5k
950,950,linkedin-gobblin.csv,BATCHBISECT,-1,exponential,4,3188,8.285385500575373,3476,med,lt 5k
951,951,linkedin-gobblin.csv,BATCHSTOP4,-1,exponential,2,2786,19.850402761795166,3476,med,lt 5k
952,952,linkedin-gobblin.csv,BATCHSTOP4,-1,exponential,3,2669,23.21634062140392,3476,med,lt 5k
953,953,linkedin-gobblin.csv,BATCHSTOP4,-1,exponential,4,2874,17.318757192174914,3476,med,lt 5k
954,954,linkedin-gobblin.csv,BATCHDIVIDE4,-1,exponential,2,2854,17.894131185270425,3476,med,lt 5k
955,955,linkedin-gobblin.csv,BATCHDIVIDE4,-1,exponential,3,2676,23.01495972382048,3476,med,lt 5k
956,956,linkedin-gobblin.csv,BATCHDIVIDE4,-1,exponential,4,3003,13.607594936708864,3476,med,lt 5k
957,957,linkedin-gobblin.csv,BATCHBISECT,-1,stagger,2,3041,12.51438434982738,3476,med,lt 5k
958,958,linkedin-gobblin.csv,BATCHBISECT,-1,stagger,3,3078,11.449942462600688,3476,med,lt 5k
959,959,linkedin-gobblin.csv,BATCHBISECT,-1,stagger,4,3185,8.371691599539702,3476,med,lt 5k
960,960,linkedin-gobblin.csv,BATCHSTOP4,-1,stagger,2,2742,21.116225546605293,3476,med,lt 5k
961,961,linkedin-gobblin.csv,BATCHSTOP4,-1,stagger,3,2708,22.09436133486767,3476,med,lt 5k
962,962,linkedin-gobblin.csv,BATCHSTOP4,-1,stagger,4,2881,17.11737629459148,3476,med,lt 5k
963,963,linkedin-gobblin.csv,BATCHDIVIDE4,-1,stagger,2,2799,19.47640966628309,3476,med,lt 5k
964,964,linkedin-gobblin.csv,BATCHDIVIDE4,-1,stagger,3,2769,20.33947065592635,3476,med,lt 5k
965,965,linkedin-gobblin.csv,BATCHDIVIDE4,-1,stagger,4,3002,13.63636363636364,3476,med,lt 5k
966,966,linkedin-gobblin.csv,BATCHBISECT,-1,random_linear,-1,3302,5.005753739930952,3476,med,lt 5k
967,967,linkedin-gobblin.csv,BATCHSTOP4,-1,random_linear,-1,2770,20.31070195627157,3476,med,lt 5k
968,968,linkedin-gobblin.csv,BATCHDIVIDE4,-1,random_linear,-1,2895,16.714614499424627,3476,med,lt 5k
969,969,linkedin-gobblin.csv,BATCHBISECT,-1,random_exponential,-1,3223,7.278481012658233,3476,med,lt 5k
970,970,linkedin-gobblin.csv,BATCHSTOP4,-1,random_exponential,-1,2711,22.008055235903345,3476,med,lt 5k
971,971,linkedin-gobblin.csv,BATCHDIVIDE4,-1,random_exponential,-1,2790,19.73532796317606,3476,med,lt 5k
972,972,linkedin-gobblin.csv,BATCHBISECT,-1,random_random,-1,3195,8.08400460299194,3476,med,lt 5k
973,973,linkedin-gobblin.csv,BATCHSTOP4,-1,random_random,-1,2708,22.09436133486767,3476,med,lt 5k
974,974,linkedin-gobblin.csv,BATCHDIVIDE4,-1,random_random,-1,2840,18.29689298043728,3476,med,lt 5k
975,975,JabRef-jabref.csv,BATCHBISECT,-1,linear,1,1225,57.19776380153738,2862,low,lt 5k
976,976,JabRef-jabref.csv,BATCHBISECT,-1,linear,2,1226,57.162823200559046,2862,low,lt 5k
977,977,JabRef-jabref.csv,BATCHBISECT,-1,linear,3,1209,57.75681341719078,2862,low,lt 5k
978,978,JabRef-jabref.csv,BATCHBISECT,-1,linear,4,1195,58.24598183088749,2862,low,lt 5k
979,979,JabRef-jabref.csv,BATCHSTOP4,-1,linear,1,1089,61.9496855345912,2862,low,lt 5k
980,980,JabRef-jabref.csv,BATCHSTOP4,-1,linear,2,1071,62.57861635220126,2862,low,lt 5k
981,981,JabRef-jabref.csv,BATCHSTOP4,-1,linear,3,1067,62.7183787561146,2862,low,lt 5k
