,project,algorithm,batch_size,update_method,factor,total_duration,testall_duration,time_saved,builds_made,builds_saved,testall_size
416,essentials-Essentials.csv,BATCHBISECT,-1,stagger,2,85198.0,68435.0,-24.494776064879076,107,-20.224719101123597,89
417,essentials-Essentials.csv,BATCHBISECT,-1,stagger,3,83916.0,68435.0,-22.62146562431505,109,-22.471910112359552,89
418,essentials-Essentials.csv,BATCHSTOP4,-1,stagger,2,68026.0,68435.0,0.5976474026448386,107,-20.224719101123597,89
419,essentials-Essentials.csv,BATCHSTOP4,-1,stagger,3,71202.0,68435.0,-4.043252721560606,106,-19.101123595505612,89
420,essentials-Essentials.csv,BATCHDIVIDE4,-1,random_linear,-1,69101.0,68435.0,-0.9731862351136158,105,-17.97752808988764,89
421,essentials-Essentials.csv,BATCHBISECT,-1,random_linear,-1,103974.0,68435.0,-51.93102944399794,132,-48.314606741573044,89
422,essentials-Essentials.csv,BATCHSTOP4,-1,random_linear,-1,71452.0,68435.0,-4.408562869876519,109,-22.471910112359552,89
423,essentials-Essentials.csv,BATCHDIVIDE4,-1,random_exponential,-1,68404.0,68435.0,0.04529845839117286,98,-10.112359550561791,89
424,essentials-Essentials.csv,BATCHBISECT,-1,random_exponential,-1,83837.0,68435.0,-22.506027617447216,110,-23.595505617977523,89
425,essentials-Essentials.csv,BATCHSTOP4,-1,random_exponential,-1,66644.0,68435.0,2.617081902535247,103,-15.730337078651687,89
426,essentials-Essentials.csv,BATCHDIVIDE4,-1,random_random,-1,65086.0,68435.0,4.893694746840069,98,-10.112359550561791,89
427,essentials-Essentials.csv,BATCHBISECT,-1,random_random,-1,100785.0,68435.0,-47.27113319208007,118,-32.58426966292134,89
428,essentials-Essentials.csv,BATCHSTOP4,-1,random_random,-1,65846.0,68435.0,3.7831518959596764,102,-14.606741573033702,89
429,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,linear,1,1785758.0,3118789.0,42.74194246548901,816,62.06415620641562,2151
430,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,linear,2,1715906.0,3118789.0,44.98165794479844,827,61.552766155276615,2151
431,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,linear,3,1765963.0,3118789.0,43.37664394737829,829,61.45978614597861,2151
432,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,linear,4,1800433.0,3118789.0,42.27140726737205,826,61.599256159925616,2151
433,mybatis-mybatis-3.csv,BATCHBISECT,-1,linear,1,1012801.0,3118789.0,67.52582492756002,659,69.36308693630869,2151
434,mybatis-mybatis-3.csv,BATCHBISECT,-1,linear,2,1015249.0,3118789.0,67.44733292313138,656,69.5025569502557,2151
435,mybatis-mybatis-3.csv,BATCHBISECT,-1,linear,3,969690.0,3118789.0,68.90812427515937,622,71.08321710832172,2151
436,mybatis-mybatis-3.csv,BATCHBISECT,-1,linear,4,976419.0,3118789.0,68.6923674541625,637,70.3858670385867,2151
437,mybatis-mybatis-3.csv,BATCHSTOP4,-1,linear,1,843392.0,3118789.0,72.95770890560406,580,73.03579730357973,2151
438,mybatis-mybatis-3.csv,BATCHSTOP4,-1,linear,2,862893.0,3118789.0,72.33243415954077,604,71.92003719200372,2151
439,mybatis-mybatis-3.csv,BATCHSTOP4,-1,linear,3,886868.0,3118789.0,71.56370629754049,599,72.15248721524873,2151
440,mybatis-mybatis-3.csv,BATCHSTOP4,-1,linear,4,855038.0,3118789.0,72.58429473747663,590,72.57089725708973,2151
441,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,exponential,2,1705124.0,3118789.0,45.327369052539304,798,62.90097629009763,2151
442,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,exponential,3,2030074.0,3118789.0,34.90826086663766,922,57.136215713621574,2151
443,mybatis-mybatis-3.csv,BATCHBISECT,-1,exponential,2,963613.0,3118789.0,69.1029755459571,641,70.1999070199907,2151
444,mybatis-mybatis-3.csv,BATCHBISECT,-1,exponential,3,1003923.0,3118789.0,67.81048669852305,665,69.0841469084147,2151
445,mybatis-mybatis-3.csv,BATCHSTOP4,-1,exponential,2,856097.0,3118789.0,72.55033925026669,588,72.66387726638773,2151
446,mybatis-mybatis-3.csv,BATCHSTOP4,-1,exponential,3,804019.0,3118789.0,74.2201540405587,585,72.80334728033472,2151
447,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,stagger,2,1699233.0,3118789.0,45.516256470059375,820,61.87819618781962,2151
448,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,stagger,3,1742719.0,3118789.0,44.1219332247228,803,62.66852626685262,2151
449,mybatis-mybatis-3.csv,BATCHBISECT,-1,stagger,2,957523.0,3118789.0,69.29824364520972,621,71.1297071129707,2151
450,mybatis-mybatis-3.csv,BATCHBISECT,-1,stagger,3,980763.0,3118789.0,68.55308262277441,611,71.59460715946071,2151
451,mybatis-mybatis-3.csv,BATCHSTOP4,-1,stagger,2,866725.0,3118789.0,72.20956595652993,614,71.45513714551372,2151
452,mybatis-mybatis-3.csv,BATCHSTOP4,-1,stagger,3,810414.0,3118789.0,74.01510650447979,569,73.54718735471874,2151
453,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,random_linear,-1,1402090.0,3118789.0,55.04376859094989,666,69.0376569037657,2151
454,mybatis-mybatis-3.csv,BATCHBISECT,-1,random_linear,-1,1017251.0,3118789.0,67.38314134107821,618,71.26917712691771,2151
455,mybatis-mybatis-3.csv,BATCHSTOP4,-1,random_linear,-1,862679.0,3118789.0,72.33929579718281,572,73.40771734077174,2151
456,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,random_exponential,-1,1304791.0,3118789.0,58.163537193442714,625,70.94374709437471,2151
457,mybatis-mybatis-3.csv,BATCHBISECT,-1,random_exponential,-1,1062010.0,3118789.0,65.94800097088967,628,70.80427708042771,2151
458,mybatis-mybatis-3.csv,BATCHSTOP4,-1,random_exponential,-1,874392.0,3118789.0,71.96373335932633,593,72.43142724314272,2151
459,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,random_random,-1,1785772.0,3118789.0,42.74149357330682,802,62.715016271501625,2151
460,mybatis-mybatis-3.csv,BATCHBISECT,-1,random_random,-1,948824.0,3118789.0,69.57716600898618,601,72.05950720595072,2151
461,mybatis-mybatis-3.csv,BATCHSTOP4,-1,random_random,-1,804303.0,3118789.0,74.21104794200569,556,74.15155741515574,2151
462,naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,1,925229.0,1560533.0,40.710705893435126,1015,52.61437908496732,2142
463,naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,2,922592.0,1560533.0,40.87968661989205,997,53.454715219421104,2142
464,naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,3,975961.0,1560533.0,37.45976534940306,1028,52.00746965452848,2142
465,naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,4,976612.0,1560533.0,37.41804883331528,1000,53.31465919701214,2142
466,naver-pinpoint.csv,BATCHBISECT,-1,linear,1,600598.0,1560533.0,61.51327783520118,827,61.39122315592904,2142
467,naver-pinpoint.csv,BATCHBISECT,-1,linear,2,580537.0,1560533.0,62.798800153537286,813,62.04481792717087,2142
468,naver-pinpoint.csv,BATCHBISECT,-1,linear,3,599979.0,1560533.0,61.552943769852995,829,61.297852474323065,2142
469,naver-pinpoint.csv,BATCHBISECT,-1,linear,4,615229.0,1560533.0,60.57571355427921,840,60.78431372549019,2142
470,naver-pinpoint.csv,BATCHSTOP4,-1,linear,1,555271.0,1560533.0,64.41786235856594,824,61.531279178338,2142
471,naver-pinpoint.csv,BATCHSTOP4,-1,linear,2,543339.0,1560533.0,65.18247291149882,801,62.60504201680672,2142
472,naver-pinpoint.csv,BATCHSTOP4,-1,linear,3,580454.0,1560533.0,62.8041188491368,833,61.111111111111114,2142
473,naver-pinpoint.csv,BATCHSTOP4,-1,linear,4,553604.0,1560533.0,64.5246848352454,815,61.95144724556489,2142
474,naver-pinpoint.csv,BATCHDIVIDE4,-1,exponential,2,925937.0,1560533.0,40.665336779164555,977,54.38842203548086,2142
475,naver-pinpoint.csv,BATCHDIVIDE4,-1,exponential,3,1142537.0,1560533.0,26.78546368452318,1111,48.132586367880485,2142
476,naver-pinpoint.csv,BATCHBISECT,-1,exponential,2,646897.0,1560533.0,58.54640690071918,892,58.356676003734826,2142
477,naver-pinpoint.csv,BATCHBISECT,-1,exponential,3,622286.0,1560533.0,60.123496266980574,870,59.38375350140056,2142
478,naver-pinpoint.csv,BATCHSTOP4,-1,exponential,2,540984.0,1560533.0,65.33338288905136,799,62.698412698412696,2142
479,naver-pinpoint.csv,BATCHSTOP4,-1,exponential,3,575518.0,1560533.0,63.120421035633335,829,61.297852474323065,2142
480,naver-pinpoint.csv,BATCHDIVIDE4,-1,stagger,2,945176.0,1560533.0,39.43248877146462,1012,52.75443510737628,2142
481,naver-pinpoint.csv,BATCHDIVIDE4,-1,stagger,3,974079.0,1560533.0,37.580365170105345,1039,51.49393090569561,2142
482,naver-pinpoint.csv,BATCHBISECT,-1,stagger,2,622405.0,1560533.0,60.115870667265604,862,59.757236227824464,2142
483,naver-pinpoint.csv,BATCHBISECT,-1,stagger,3,623578.0,1560533.0,60.040704041503766,838,60.87768440709617,2142
484,naver-pinpoint.csv,BATCHSTOP4,-1,stagger,2,583415.0,1560533.0,62.614375985640805,833,61.111111111111114,2142
485,naver-pinpoint.csv,BATCHSTOP4,-1,stagger,3,592381.0,1560533.0,62.0398286995533,846,60.50420168067227,2142
486,naver-pinpoint.csv,BATCHDIVIDE4,-1,random_linear,-1,848733.0,1560533.0,45.612620816092964,915,57.28291316526611,2142
487,naver-pinpoint.csv,BATCHBISECT,-1,random_linear,-1,633579.0,1560533.0,59.39983326209699,852,60.22408963585434,2142
488,naver-pinpoint.csv,BATCHSTOP4,-1,random_linear,-1,627151.0,1560533.0,59.81174380804507,860,59.85060690943044,2142
489,naver-pinpoint.csv,BATCHDIVIDE4,-1,random_exponential,-1,920779.0,1560533.0,40.99586487437305,1009,52.894491129785244,2142
490,naver-pinpoint.csv,BATCHBISECT,-1,random_exponential,-1,641893.0,1560533.0,58.86706657276712,868,59.47712418300654,2142
491,naver-pinpoint.csv,BATCHSTOP4,-1,random_exponential,-1,560740.0,1560533.0,64.06740517502674,808,62.27824463118581,2142
492,naver-pinpoint.csv,BATCHDIVIDE4,-1,random_random,-1,1014481.0,1560533.0,34.99137794586849,1048,51.073762838468724,2142
493,naver-pinpoint.csv,BATCHBISECT,-1,random_random,-1,635172.0,1560533.0,59.2977527549882,865,59.6171802054155,2142
494,naver-pinpoint.csv,BATCHSTOP4,-1,random_random,-1,565511.0,1560533.0,63.76167629905936,844,60.59757236227824,2142
495,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,1,384323.0,653412.0,41.18213317172014,1383,38.28647925033467,2241
496,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,2,421189.0,653412.0,35.540057421657394,1400,37.52788933511825,2241
497,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,3,422906.0,653412.0,35.277282939401175,1397,37.66175814368585,2241
498,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,4,436173.0,653412.0,33.246864153091764,1386,38.15261044176707,2241
499,FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,1,335673.0,653412.0,48.6276652403078,1299,42.034805890227574,2241
500,FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,2,325935.0,653412.0,50.11799599640043,1251,44.17670682730924,2241
501,FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,3,325881.0,653412.0,50.12626030743237,1276,43.0611334225792,2241
502,FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,4,333475.0,653412.0,48.96405330786701,1290,42.43641231593039,2241
503,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,1,291110.0,653412.0,55.44771139801534,1316,41.276215975011155,2241
504,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,2,299264.0,653412.0,54.19980043219286,1326,40.82998661311915,2241
505,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,3,296917.0,653412.0,54.55899187648834,1313,41.41008478357876,2241
506,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,4,287521.0,653412.0,55.99698199604538,1280,42.8826416778224,2241
507,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,exponential,2,407093.0,653412.0,37.697348686586714,1357,39.44667559125391,2241
508,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,exponential,3,500841.0,653412.0,23.349892563956587,1493,33.37795626952253,2241
509,FasterXML-jackson-databind.csv,BATCHBISECT,-1,exponential,2,343574.0,653412.0,47.41847410209791,1291,42.39178937974118,2241
510,FasterXML-jackson-databind.csv,BATCHBISECT,-1,exponential,3,318679.0,653412.0,51.22847453061774,1235,44.89067380633646,2241
511,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,exponential,2,286838.0,653412.0,56.10151022631969,1280,42.8826416778224,2241
512,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,exponential,3,287181.0,653412.0,56.0490165469872,1305,41.76706827309237,2241
513,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,stagger,2,407768.0,653412.0,37.594044798687506,1382,38.33110218652387,2241
514,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,stagger,3,429097.0,653412.0,34.32979498386929,1390,37.97411869701026,2241
515,FasterXML-jackson-databind.csv,BATCHBISECT,-1,stagger,2,335268.0,653412.0,48.689647573047324,1274,43.15037929495761,2241
516,FasterXML-jackson-databind.csv,BATCHBISECT,-1,stagger,3,329885.0,653412.0,49.513476948693935,1243,44.53369031682285,2241
517,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,stagger,2,292128.0,653412.0,55.29191383078364,1310,41.543953592146366,2241
518,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,stagger,3,282140.0,653412.0,56.820505286098204,1271,43.284248103525215,2241
519,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,random_linear,-1,396737.0,653412.0,39.28225989115596,1362,39.223560910307896,2241
520,FasterXML-jackson-databind.csv,BATCHBISECT,-1,random_linear,-1,350851.0,653412.0,46.30478166914596,1290,42.43641231593039,2241
521,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,random_linear,-1,305297.0,653412.0,53.27649323856923,1319,41.14234716644355,2241
522,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,random_exponential,-1,373835.0,653412.0,42.78724602547857,1349,39.80365908076752,2241
523,FasterXML-jackson-databind.csv,BATCHBISECT,-1,random_exponential,-1,342640.0,653412.0,47.56141607439104,1279,42.927264614011605,2241
524,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,random_exponential,-1,302840.0,653412.0,53.652519390522365,1308,41.633199464524765,2241
525,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,random_random,-1,426355.0,653412.0,34.749438332935426,1382,38.33110218652387,2241
526,FasterXML-jackson-databind.csv,BATCHBISECT,-1,random_random,-1,336257.0,653412.0,48.53828824692537,1304,41.81169120928157,2241
527,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,random_random,-1,290040.0,653412.0,55.611467190685204,1292,42.347166443551984,2241
528,samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,1,927205.0,1704858.0,45.613945560275404,687,59.80105324751317,1709
529,samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,2,985407.0,1704858.0,42.20005419806224,712,58.33820947922762,1709
530,samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,3,979661.0,1704858.0,42.537091065648866,691,59.56699824458748,1709
531,samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,4,1030319.0,1704858.0,39.565699899933016,713,58.27969572849619,1709
532,samtools-htsjdk.csv,BATCHBISECT,-1,linear,1,553321.0,1704858.0,67.54445238254448,600,64.89174956114687,1709
533,samtools-htsjdk.csv,BATCHBISECT,-1,linear,2,554405.0,1704858.0,67.48086937445817,586,65.71094207138677,1709
534,samtools-htsjdk.csv,BATCHBISECT,-1,linear,3,558433.0,1704858.0,67.24460336286072,577,66.23756582796958,1709
535,samtools-htsjdk.csv,BATCHBISECT,-1,linear,4,548461.0,1704858.0,67.8295201125255,579,66.12053832650673,1709
536,samtools-htsjdk.csv,BATCHSTOP4,-1,linear,1,476393.0,1704858.0,72.05673434385739,535,68.6951433586893,1709
537,samtools-htsjdk.csv,BATCHSTOP4,-1,linear,2,522696.0,1704858.0,69.3407896728056,558,67.3493270918666,1709
538,samtools-htsjdk.csv,BATCHSTOP4,-1,linear,3,487843.0,1704858.0,71.38512415696792,528,69.10473961380924,1709
539,samtools-htsjdk.csv,BATCHSTOP4,-1,linear,4,509892.0,1704858.0,70.09181996389142,551,67.75892334698653,1709
540,samtools-htsjdk.csv,BATCHDIVIDE4,-1,exponential,2,943186.0,1704858.0,44.67656543829457,700,59.04037448800468,1709
541,samtools-htsjdk.csv,BATCHDIVIDE4,-1,exponential,3,1158309.0,1704858.0,32.05832978465068,781,54.30076067875951,1709
542,samtools-htsjdk.csv,BATCHBISECT,-1,exponential,2,578048.0,1704858.0,66.09406765842081,605,64.59918080748976,1709
543,samtools-htsjdk.csv,BATCHBISECT,-1,exponential,3,582492.0,1704858.0,65.83340078763158,604,64.65769455822118,1709
544,samtools-htsjdk.csv,BATCHSTOP4,-1,exponential,2,507015.0,1704858.0,70.26057302133081,561,67.17378583967232,1709
545,samtools-htsjdk.csv,BATCHSTOP4,-1,exponential,3,466547.0,1704858.0,72.6342604486708,540,68.40257460503219,1709
546,samtools-htsjdk.csv,BATCHDIVIDE4,-1,stagger,2,934542.0,1704858.0,45.183587137462474,704,58.806319485078994,1709
547,samtools-htsjdk.csv,BATCHDIVIDE4,-1,stagger,3,976640.0,1704858.0,42.714290574346954,682,60.093622001170274,1709
548,samtools-htsjdk.csv,BATCHBISECT,-1,stagger,2,556912.0,1704858.0,67.33381900428071,579,66.12053832650673,1709
549,samtools-htsjdk.csv,BATCHBISECT,-1,stagger,3,557230.0,1704858.0,67.31516642441775,575,66.35459332943242,1709
550,samtools-htsjdk.csv,BATCHSTOP4,-1,stagger,2,490748.0,1704858.0,71.214728734006,558,67.3493270918666,1709
551,samtools-htsjdk.csv,BATCHSTOP4,-1,stagger,3,457752.0,1704858.0,73.15013919047803,509,70.21650087770627,1709
552,samtools-htsjdk.csv,BATCHDIVIDE4,-1,random_linear,-1,870891.0,1704858.0,48.9170945615412,646,62.20011702750146,1709
553,samtools-htsjdk.csv,BATCHBISECT,-1,random_linear,-1,533713.0,1704858.0,68.69457749560374,570,66.64716208308953,1709
554,samtools-htsjdk.csv,BATCHSTOP4,-1,random_linear,-1,500133.0,1704858.0,70.66424300440272,537,68.57811585722645,1709
555,samtools-htsjdk.csv,BATCHDIVIDE4,-1,random_exponential,-1,841191.0,1704858.0,50.659175133647494,647,62.14160327677004,1709
556,samtools-htsjdk.csv,BATCHBISECT,-1,random_exponential,-1,580706.0,1704858.0,65.93816024560402,614,64.07255705090697,1709
557,samtools-htsjdk.csv,BATCHSTOP4,-1,random_exponential,-1,536326.0,1704858.0,68.5413095988053,554,67.58338209479228,1709
558,samtools-htsjdk.csv,BATCHDIVIDE4,-1,random_random,-1,995581.0,1704858.0,41.60328895427068,697,59.215915740198945,1709
559,samtools-htsjdk.csv,BATCHBISECT,-1,random_random,-1,542500.0,1704858.0,68.17916800108866,575,66.35459332943242,1709
560,samtools-htsjdk.csv,BATCHSTOP4,-1,random_random,-1,488901.0,1704858.0,71.32306620258109,545,68.11000585137508,1709
561,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,1,,,,2197,-19.402173913043484,1840
562,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,2,,,,2208,-20.0,1840
563,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,3,,,,2198,-19.456521739130437,1840
564,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,4,,,,2203,-19.72826086956522,1840
565,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,1,,,,1837,0.1630434782608745,1840
566,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,2,,,,1851,-0.5978260869565162,1840
567,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,3,,,,1861,-1.1413043478260931,1840
568,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,4,,,,1871,-1.6847826086956559,1840
569,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,1,,,,2200,-19.565217391304344,1840
570,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,2,,,,2215,-20.380434782608702,1840
571,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,3,,,,2208,-20.0,1840
572,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,4,,,,2208,-20.0,1840
573,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,exponential,2,,,,2193,-19.184782608695656,1840
574,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,exponential,3,,,,2190,-19.02173913043478,1840
575,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,exponential,2,,,,1849,-0.4891304347826093,1840
576,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,exponential,3,,,,1853,-0.7065217391304373,1840
577,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,exponential,2,,,,2204,-19.782608695652172,1840
578,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,exponential,3,,,,2208,-20.0,1840
579,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,stagger,2,,,,2185,-18.75,1840
580,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,stagger,3,,,,2194,-19.23913043478261,1840
581,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,stagger,2,,,,1845,-0.2717391304347814,1840
582,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,stagger,3,,,,1850,-0.5434782608695627,1840
583,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,stagger,2,,,,2205,-19.836956521739125,1840
584,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,stagger,3,,,,2209,-20.054347826086953,1840
585,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,random_linear,-1,,,,2191,-19.076086956521735,1840
586,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,random_linear,-1,,,,1904,-3.4782608695652186,1840
587,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,random_linear,-1,,,,2215,-20.380434782608702,1840
588,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,random_exponential,-1,,,,2192,-19.130434782608702,1840
589,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,random_exponential,-1,,,,1867,-1.467391304347828,1840
590,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,random_exponential,-1,,,,2210,-20.108695652173907,1840
591,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,random_random,-1,,,,2197,-19.402173913043484,1840
592,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,random_random,-1,,,,1917,-4.184782608695656,1840
593,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,random_random,-1,,,,2224,-20.869565217391298,1840
594,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,1,479132.0,698932.0,31.4479806333091,1178,33.931575995513185,1783
595,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,2,511998.0,698932.0,26.745663383562345,1185,33.53897924845765,1783
596,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,3,511132.0,698932.0,26.869566710352373,1182,33.70723499719574,1783
597,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,4,523534.0,698932.0,25.095145164336444,1166,34.604598990465504,1783
598,open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,1,491860.0,698932.0,29.62691649545306,1195,32.97812675266405,1783
599,open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,2,488247.0,698932.0,30.143848042441903,1236,30.67863151991027,1783
600,open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,3,513776.0,698932.0,26.491275259968063,1250,29.893438025799213,1783
601,open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,4,509913.0,698932.0,27.043975665730002,1241,30.398205272013456,1783
602,open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,1,421804.0,698932.0,39.650209176286104,1151,35.445877734155914,1783
603,open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,2,438064.0,698932.0,37.32380260168371,1158,35.05328098710039,1783
604,open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,3,442390.0,698932.0,36.704858269473995,1167,34.54851374088615,1783
605,open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,4,438309.0,698932.0,37.288749120086074,1155,35.22153673583847,1783
606,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,exponential,2,507259.0,698932.0,27.42369787046522,1165,34.66068424004487,1783
607,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,exponential,3,556271.0,698932.0,20.411284645716606,1192,33.14638250140213,1783
608,open-keychain-open-keychain.csv,BATCHBISECT,-1,exponential,2,497355.0,698932.0,28.84071697962034,1207,32.30510375771172,1783
609,open-keychain-open-keychain.csv,BATCHBISECT,-1,exponential,3,487772.0,698932.0,30.211808874110787,1212,32.02467750981492,1783
610,open-keychain-open-keychain.csv,BATCHSTOP4,-1,exponential,2,440002.0,698932.0,37.046522408474644,1164,34.71676948962423,1783
611,open-keychain-open-keychain.csv,BATCHSTOP4,-1,exponential,3,459609.0,698932.0,34.24124235261799,1184,33.59506449803702,1783
612,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,stagger,2,508142.0,698932.0,27.297362261278636,1188,33.370723499719574,1783
613,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,stagger,3,543165.0,698932.0,22.286431298037584,1215,31.85642176107683,1783
614,open-keychain-open-keychain.csv,BATCHBISECT,-1,stagger,2,489342.0,698932.0,29.987180441015724,1215,31.85642176107683,1783
615,open-keychain-open-keychain.csv,BATCHBISECT,-1,stagger,3,492204.0,698932.0,29.577698545781274,1233,30.846887268648345,1783
616,open-keychain-open-keychain.csv,BATCHSTOP4,-1,stagger,2,436838.0,698932.0,37.499213085106994,1176,34.04374649467191,1783
617,open-keychain-open-keychain.csv,BATCHSTOP4,-1,stagger,3,460548.0,698932.0,34.10689451906623,1201,32.64161525518789,1783
618,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,random_linear,-1,555938.0,698932.0,20.45892876560238,1203,32.529444756029164,1783
619,open-keychain-open-keychain.csv,BATCHBISECT,-1,random_linear,-1,557677.0,698932.0,20.21012058397669,1313,26.3600673022995,1783
620,open-keychain-open-keychain.csv,BATCHSTOP4,-1,random_linear,-1,486617.0,698932.0,30.377061001642502,1220,31.575995513180033,1783
621,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,random_exponential,-1,555778.0,698932.0,20.481820835217164,1225,31.295569265283234,1783
622,open-keychain-open-keychain.csv,BATCHBISECT,-1,random_exponential,-1,504975.0,698932.0,27.750482164216265,1267,28.93998878295008,1783
623,open-keychain-open-keychain.csv,BATCHSTOP4,-1,random_exponential,-1,476852.0,698932.0,31.77419262531977,1212,32.02467750981492,1783
624,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,random_random,-1,541136.0,698932.0,22.576731355840053,1194,33.03421200224341,1783
625,open-keychain-open-keychain.csv,BATCHBISECT,-1,random_random,-1,514347.0,698932.0,26.40957918653031,1283,28.042624789680318,1783
