,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size
230,DSpace-DSpace.csv,BATCHDIVIDE4,-1,random_exponential,-1,608,60.23544800523218,1529
231,DSpace-DSpace.csv,BATCHBISECT,-1,random_random,-1,572,62.589928057553955,1529
232,DSpace-DSpace.csv,BATCHSTOP4,-1,random_random,-1,557,63.57096141268803,1529
233,DSpace-DSpace.csv,BATCHDIVIDE4,-1,random_random,-1,683,55.330281229561805,1529
234,apache-nifi.csv,BATCHBISECT,-1,half_exp,2,1201,-1.2647554806070787,1186
235,apache-nifi.csv,BATCHBISECT,-1,half_exp,3,1186,0.0,1186
236,apache-nifi.csv,BATCHSTOP4,-1,half_exp,2,1193,-0.5902192242833024,1186
237,apache-nifi.csv,BATCHSTOP4,-1,half_exp,3,1186,0.0,1186
238,apache-nifi.csv,BATCHDIVIDE4,-1,half_exp,2,1194,-0.6745362563237762,1186
239,apache-nifi.csv,BATCHDIVIDE4,-1,half_exp,3,1186,0.0,1186
240,apache-nifi.csv,BATCHBISECT,-1,linear,1,909,23.35581787521079,1186
241,apache-nifi.csv,BATCHBISECT,-1,linear,2,906,23.60876897133221,1186
242,apache-nifi.csv,BATCHBISECT,-1,linear,3,933,21.33220910623946,1186
243,apache-nifi.csv,BATCHBISECT,-1,linear,4,934,21.247892074198987,1186
244,apache-nifi.csv,BATCHSTOP4,-1,linear,1,777,34.48566610455312,1186
245,apache-nifi.csv,BATCHSTOP4,-1,linear,2,778,34.401349072512645,1186
246,apache-nifi.csv,BATCHSTOP4,-1,linear,3,804,32.20910623946037,1186
247,apache-nifi.csv,BATCHSTOP4,-1,linear,4,792,33.22091062394604,1186
248,apache-nifi.csv,BATCHDIVIDE4,-1,linear,1,791,33.30522765598651,1186
249,apache-nifi.csv,BATCHDIVIDE4,-1,linear,2,794,33.05227655986509,1186
250,apache-nifi.csv,BATCHDIVIDE4,-1,linear,3,836,29.510961214165263,1186
